user_id,signup_date,country,channel_src,device_type,device_id_hash,kyc_score,risk_tier
8095,2024-01-21,ID,ads,ios,4552362,0.651,low
8096,2024-01-16,ID,social,ios,1899409,0.87,low
8097,2024-01-21,SG,referral,android,7722724,0.794,low
8098,2024-01-23,SG,ads,android,9928987,0.354,low
8099,2024-01-05,PH,organic,android,5878189,0.841,medium
8100,2024-02-13,ID,organic,ios,9786847,0.717,medium
8101,2024-01-27,SG,ads,ios,8918860,0.681,low
8102,2024-02-26,SG,organic,android,9565212,0.687,medium
8103,2024-01-11,ID,referral,ios,7286573,0.868,low
8104,2024-02-10,MY,referral,ios,4038506,0.612,high
8105,2024-01-11,ID,ads,ios,6519542,0.917,low
8106,2024-02-02,MY,organic,android,3339476,0.522,high
8107,2024-01-30,PH,ads,ios,5685792,0.794,low
8108,2024-01-27,SG,ads,ios,7858061,0.866,low
8109,2024-02-09,PH,ads,android,4713708,0.862,medium
8110,2024-02-19,SG,ads,ios,5342490,0.778,low
8111,2024-01-20,ID,organic,web,4113238,0.719,low
8112,2024-02-20,SG,organic,web,1634743,0.668,low
8113,2024-01-12,SG,organic,android,2574131,0.567,high
8114,2024-01-18,SG,organic,android,2494987,0.647,high
8115,2024-01-19,SG,ads,ios,3431001,0.606,low
8116,2024-02-27,PH,social,android,1567988,0.581,high
8117,2024-01-08,ID,social,ios,9108779,1.0,low
8118,2024-01-24,VN,ads,android,8080147,0.492,medium
8119,2024-01-26,ID,organic,ios,8465114,0.919,low
8120,2024-02-18,MY,ads,android,5944564,0.565,medium
8121,2024-01-30,SG,social,ios,1040462,0.597,medium
8122,2024-02-28,ID,organic,android,2453556,0.594,high
8123,2024-02-14,ID,ads,ios,3016388,0.583,medium
8124,2024-02-12,VN,referral,ios,7612227,0.888,high
8125,2024-02-15,VN,referral,android,8265540,0.838,medium
8126,2024-01-10,SG,ads,android,7130055,0.715,low
8127,2024-01-27,MY,organic,web,6270055,1.0,low
8128,2024-02-05,MY,organic,ios,4291355,0.747,low
8129,2024-01-13,ID,ads,ios,1641525,0.759,low
8130,2024-01-08,SG,ads,android,3100708,0.647,medium
8131,2024-01-09,MY,referral,ios,8266841,0.629,low
8132,2024-02-17,PH,referral,web,6505988,0.67,medium
8133,2024-02-09,SG,organic,ios,7780403,0.878,low
8134,2024-01-17,ID,organic,web,9210596,0.836,low
8135,2024-02-14,SG,organic,android,3534452,0.944,medium
8136,2024-02-11,VN,organic,ios,6431417,0.642,medium
8137,2024-02-18,SG,referral,android,7695193,0.838,low
8138,2024-02-24,SG,ads,android,7878431,0.796,medium
8139,2024-02-22,SG,ads,android,8980560,0.815,low
8140,2024-01-11,PH,ads,android,9350160,0.62,low
8141,2024-02-16,MY,referral,android,6824844,0.594,medium
8142,2024-01-24,SG,organic,android,8621440,0.831,low
8143,2024-01-25,SG,organic,android,7692909,0.881,low
8144,2024-02-08,PH,organic,android,3756500,0.657,low
8145,2024-02-06,ID,referral,web,1440898,0.841,low
8146,2024-01-26,SG,ads,android,9185981,0.93,low
8147,2024-02-29,VN,organic,android,6085658,0.696,low
8148,2024-01-11,SG,referral,ios,5900807,0.534,medium
8149,2024-01-06,ID,organic,ios,7782519,0.553,medium
8150,2024-01-02,SG,organic,ios,2174191,0.649,low
8151,2024-02-18,MY,ads,android,7004434,0.683,medium
8152,2024-01-25,PH,social,android,7616644,0.745,medium
8153,2024-01-27,ID,organic,ios,4641160,0.748,high
8154,2024-02-08,MY,social,android,7205684,0.709,medium
8155,2024-01-27,VN,referral,ios,6066799,0.852,low
8156,2024-02-04,PH,social,ios,4298514,0.636,low
8157,2024-01-04,ID,ads,ios,7073367,0.94,low
8158,2024-01-10,ID,organic,android,5087472,0.891,low
8159,2024-02-25,PH,ads,ios,8349693,0.88,low
8160,2024-01-28,SG,ads,ios,1542375,0.651,low
8161,2024-01-11,SG,ads,android,8347201,0.733,high
8162,2024-01-23,SG,organic,android,7888692,0.858,low
8163,2024-01-21,PH,organic,android,7327571,0.72,low
8164,2024-01-17,SG,organic,ios,1385027,0.645,low
8165,2024-01-18,SG,organic,android,9852428,0.639,high
8166,2024-02-13,MY,ads,ios,6872916,0.646,low
8167,2024-01-07,SG,organic,ios,5842498,0.576,low
8168,2024-01-19,SG,organic,android,3128438,1.0,medium
8169,2024-01-29,ID,ads,android,4989411,0.457,medium
8170,2024-02-02,SG,referral,web,5037441,0.603,medium
8171,2024-02-22,VN,organic,android,3977056,0.839,low
8172,2024-02-25,SG,organic,ios,3817925,0.648,low
8173,2024-01-18,PH,referral,ios,1285526,0.697,medium
8174,2024-02-02,ID,organic,web,7503819,0.809,low
8175,2024-01-02,SG,organic,ios,3002318,0.905,low
8176,2024-02-07,SG,social,android,5247981,0.709,low
8177,2024-01-10,ID,ads,android,3754683,0.888,low
8178,2024-01-05,ID,organic,android,9811523,0.495,medium
8179,2024-02-10,SG,social,ios,5558812,0.659,medium
8180,2024-01-11,VN,referral,ios,3591842,0.824,low
8181,2024-01-29,ID,organic,ios,9979916,1.0,low
8182,2024-01-07,VN,ads,ios,8438461,0.605,low
8183,2024-02-14,SG,organic,ios,7979139,0.579,high
8184,2024-02-15,SG,social,android,2279119,0.801,low
8185,2024-02-04,ID,organic,android,8990149,0.758,low
8186,2024-02-20,SG,ads,ios,2553136,0.642,medium
8187,2024-01-27,SG,ads,ios,2632277,0.567,medium
8188,2024-01-12,SG,referral,web,4229573,0.673,medium
8189,2024-01-10,SG,organic,ios,1216687,0.828,low
8190,2024-01-14,PH,social,ios,1261431,0.7,low
8191,2024-01-13,SG,organic,android,1024719,0.926,low
8192,2024-01-20,VN,organic,ios,3841142,0.73,low
8193,2024-01-13,SG,ads,ios,5523664,0.84,low
8194,2024-02-05,ID,organic,ios,8388264,0.792,medium
8195,2024-01-09,ID,organic,web,2057812,0.689,high
8196,2024-02-07,ID,ads,android,5654138,0.875,low
8197,2024-01-21,PH,organic,android,2704162,0.567,medium
8198,2024-02-11,PH,ads,web,5356349,0.667,medium
8199,2024-01-31,SG,referral,android,2599026,0.688,low
8200,2024-02-24,ID,ads,ios,7552181,0.807,medium
8201,2024-01-27,PH,organic,android,7423646,0.845,low
8202,2024-01-18,SG,organic,android,9381804,0.628,low
8203,2024-02-05,ID,ads,android,9579022,0.607,medium
8204,2024-02-09,SG,organic,android,7593356,0.762,high
8205,2024-01-27,ID,referral,ios,2090601,0.519,medium
8206,2024-02-03,ID,organic,ios,5890807,0.901,low
8207,2024-01-29,ID,organic,android,1961697,0.716,low
8208,2024-01-19,PH,referral,ios,9753637,0.575,high
8209,2024-01-19,ID,social,web,3967146,0.572,high
8210,2024-02-24,VN,referral,android,5351831,0.797,low
8211,2024-02-10,MY,organic,ios,6738657,0.793,low
8212,2024-01-06,ID,organic,android,4644191,0.635,medium
8213,2024-02-27,ID,organic,android,5533460,0.733,medium
8214,2024-02-12,ID,organic,android,5020099,0.581,low
8215,2024-01-04,PH,organic,android,3506082,0.711,medium
8216,2024-02-13,SG,referral,android,9380134,0.971,low
8217,2024-02-05,VN,organic,ios,2036697,1.0,low
8218,2024-02-24,ID,social,android,1542556,0.718,medium
8219,2024-01-30,MY,social,android,5121893,0.815,low
8220,2024-02-01,ID,organic,android,6848188,0.809,low
8221,2024-01-19,ID,ads,web,1317333,0.492,low
8222,2024-01-20,MY,social,web,5323125,0.578,high
8223,2024-02-07,MY,ads,ios,6653634,0.403,medium
8224,2024-02-19,SG,referral,android,8708748,0.817,low
8225,2024-02-23,ID,ads,android,8411668,1.0,low
8226,2024-02-16,ID,ads,android,5919820,0.91,medium
8227,2024-02-06,MY,ads,web,9717213,0.757,medium
8228,2024-01-31,ID,ads,web,8994117,0.736,high
8229,2024-01-21,SG,social,android,3900562,0.697,low
8230,2024-02-16,MY,ads,ios,5019162,0.909,low
8231,2024-01-20,ID,ads,ios,8425901,0.782,low
8232,2024-01-17,ID,organic,web,7412527,0.759,medium
8233,2024-02-22,MY,social,web,5562160,0.585,medium
8234,2024-02-05,MY,organic,ios,5442367,0.84,low
8235,2024-01-22,MY,referral,ios,3409015,0.728,medium
8236,2024-02-21,SG,ads,android,5652091,0.81,low
8237,2024-02-27,SG,referral,ios,1867937,0.9,low
8238,2024-01-20,MY,referral,android,8248873,0.505,medium
8239,2024-02-01,SG,social,web,5022789,0.706,low
8240,2024-01-30,SG,organic,ios,4571577,0.684,low
8241,2024-02-12,SG,social,android,8805204,0.671,medium
8242,2024-02-27,SG,organic,android,1213546,0.582,high
8243,2024-02-02,VN,referral,ios,9527664,0.641,low
8244,2024-02-17,SG,referral,android,3932277,0.585,high
8245,2024-02-05,SG,ads,android,5158100,0.874,low
8246,2024-02-23,VN,social,android,7827804,0.807,low
8247,2024-01-25,VN,referral,android,7957998,0.796,medium
8248,2024-01-24,SG,social,web,6873678,0.461,medium
8249,2024-01-26,PH,organic,ios,2916997,1.0,medium
8250,2024-02-29,SG,referral,web,3233314,0.689,medium
8251,2024-02-06,PH,organic,android,7696366,1.0,medium
8252,2024-01-10,SG,social,android,1108886,0.862,low
8253,2024-01-03,ID,ads,ios,1193623,0.715,high
8254,2024-02-01,SG,organic,ios,7157612,1.0,low
8255,2024-02-18,MY,ads,android,4763744,0.835,low
8256,2024-01-29,SG,referral,web,9207136,0.716,medium
8257,2024-02-03,ID,organic,android,7925436,0.691,low
8258,2024-02-17,MY,social,ios,3263711,0.905,medium
8259,2024-01-31,SG,social,ios,4299486,0.67,low
8260,2024-02-24,PH,organic,android,3318926,0.693,low
8261,2024-02-08,ID,referral,web,1929056,0.66,low
8262,2024-02-13,SG,organic,android,3671892,0.637,medium
8263,2024-02-16,SG,organic,ios,9739572,0.646,medium
8264,2024-02-07,SG,organic,ios,9954750,1.0,low
8265,2024-01-04,SG,ads,ios,1735459,0.901,medium
8266,2024-01-26,ID,ads,android,5690357,0.785,medium
8267,2024-01-09,MY,organic,ios,1379928,0.668,medium
8268,2024-01-31,ID,organic,ios,2604232,0.667,medium
8269,2024-01-09,ID,organic,android,4672721,0.695,medium
8270,2024-01-31,PH,social,android,4973398,1.0,low
8271,2024-01-21,SG,ads,web,7272816,0.794,low
8272,2024-01-02,MY,social,android,4095957,0.862,low
8273,2024-01-08,PH,referral,ios,4453572,0.78,low
8274,2024-01-31,SG,referral,ios,7874030,0.617,low
8275,2024-01-05,MY,organic,android,9105789,0.765,medium
8276,2024-02-21,VN,ads,android,6930359,0.589,medium
8277,2024-02-15,ID,social,android,2917772,0.929,low
8278,2024-02-12,VN,referral,web,4978781,0.638,high
8279,2024-01-11,SG,referral,android,6208610,0.664,high
8280,2024-02-17,ID,ads,android,3440750,0.872,low
8281,2024-02-08,SG,organic,ios,1962853,0.645,low
8282,2024-01-24,SG,organic,ios,8568790,0.717,high
8283,2024-01-01,VN,organic,android,2062614,0.354,high
8284,2024-02-01,SG,referral,ios,2040198,0.702,medium
8285,2024-02-17,VN,ads,android,2757677,0.839,low
8286,2024-01-03,MY,ads,android,1003208,0.656,low
8287,2024-01-04,VN,ads,ios,2958980,0.834,low
8288,2024-01-23,VN,ads,android,1973090,0.748,medium
8289,2024-01-31,ID,ads,android,6935907,0.913,low
8290,2024-01-29,VN,ads,ios,9054303,0.64,high
8291,2024-01-26,PH,organic,android,8637168,0.714,low
8292,2024-01-16,ID,organic,android,6131574,0.53,medium
8293,2024-01-04,MY,referral,android,8789507,0.736,high
8294,2024-01-02,SG,organic,ios,4607954,0.687,medium
8295,2024-01-06,SG,ads,android,6654590,0.894,low
8296,2024-02-11,SG,referral,android,3941891,0.656,low
8297,2024-02-17,ID,organic,ios,4661957,0.686,low
8298,2024-01-27,SG,ads,ios,2063931,0.649,low
8299,2024-01-05,ID,organic,android,3382163,0.754,medium
8300,2024-01-25,MY,social,ios,1829065,1.0,medium
8301,2024-02-29,MY,organic,web,3638634,0.225,medium
8302,2024-01-15,PH,social,ios,7265249,0.743,low
8303,2024-01-30,VN,ads,android,5075956,0.926,low
8304,2024-02-02,PH,ads,web,8827462,0.673,low
8305,2024-01-20,MY,ads,ios,6332899,0.829,low
8306,2024-01-27,SG,referral,android,9838520,0.927,low
8307,2024-01-29,VN,organic,ios,5997415,0.709,high
8308,2024-01-29,SG,organic,android,7024738,0.652,low
8309,2024-02-13,SG,social,web,7854593,0.89,low
8310,2024-02-04,SG,organic,web,2664862,0.824,low
8311,2024-01-04,ID,ads,android,2154860,0.741,low
8312,2024-01-01,MY,referral,android,5146469,0.842,low
8313,2024-01-25,SG,ads,android,2016154,0.894,low
8314,2024-02-24,PH,organic,ios,9666523,0.742,high
8315,2024-01-03,SG,social,android,9917136,0.796,high
8316,2024-01-05,SG,organic,ios,2705584,0.828,medium
8317,2024-02-10,SG,organic,web,3843754,0.681,medium
8318,2024-01-28,SG,organic,web,3031106,0.928,low
8319,2024-01-14,PH,ads,android,9742489,0.595,high
8320,2024-01-13,SG,organic,android,8305438,0.73,low
8321,2024-02-09,SG,organic,web,3604881,0.865,low
8322,2024-02-01,SG,ads,ios,7683882,0.592,high
8323,2024-02-08,PH,ads,android,1581666,0.881,low
8324,2024-01-17,VN,organic,android,2353550,0.779,low
8325,2024-02-01,MY,organic,android,5567633,0.949,low
8326,2024-02-21,ID,organic,ios,3867282,0.842,low
8327,2024-01-19,VN,social,ios,2776300,0.726,medium
8328,2024-01-24,SG,ads,web,5633683,0.785,medium
8329,2024-01-10,SG,ads,android,9095736,0.79,medium
8330,2024-02-08,ID,social,android,5677751,1.0,low
8331,2024-01-02,SG,ads,android,1075733,0.763,low
8332,2024-01-15,ID,social,android,2028402,0.729,medium
8333,2024-02-12,ID,organic,android,4968973,0.721,medium
8334,2024-01-02,SG,organic,android,8657157,0.778,medium
8335,2024-02-29,ID,ads,web,4506454,0.58,medium
8336,2024-01-25,ID,organic,ios,8710519,0.693,low
8337,2024-01-24,SG,referral,web,1999418,0.598,high
8338,2024-02-02,PH,ads,web,6640678,0.618,low
8339,2024-02-08,MY,referral,android,6609408,0.871,low
8340,2024-01-28,SG,referral,web,3582103,0.754,low
8341,2024-02-23,SG,referral,web,2391555,0.639,medium
8342,2024-02-27,SG,ads,ios,7296825,0.727,medium
8343,2024-01-13,SG,referral,ios,6757407,0.713,low
8344,2024-02-12,SG,referral,android,4565347,0.758,medium
8345,2024-01-19,SG,ads,android,4601722,0.524,medium
8346,2024-02-29,PH,social,ios,9213090,0.586,medium
8347,2024-01-16,PH,ads,android,8677092,0.534,medium
8348,2024-01-18,PH,social,android,4498631,0.615,medium
8349,2024-02-12,MY,ads,android,5684082,0.642,low
8350,2024-02-17,MY,ads,ios,4734982,0.595,high
8351,2024-01-08,MY,organic,ios,8995470,0.865,low
8352,2024-02-03,PH,ads,android,5316109,1.0,low
8353,2024-01-21,MY,ads,ios,1227718,0.874,low
8354,2024-02-06,MY,ads,android,1966414,0.665,medium
8355,2024-02-03,PH,referral,android,7528868,0.782,low
8356,2024-02-29,ID,ads,web,1313169,0.74,medium
8357,2024-02-26,SG,organic,web,6029530,0.659,medium
8358,2024-02-09,SG,organic,web,5958290,0.949,low
8359,2024-02-10,ID,organic,android,2520455,1.0,low
8360,2024-02-23,SG,organic,ios,6955430,0.529,low
8361,2024-01-12,SG,ads,ios,1951737,0.966,low
8362,2024-02-13,SG,social,android,9313593,0.661,medium
8363,2024-02-16,SG,referral,ios,7634281,0.711,low
8364,2024-01-08,VN,social,ios,2464270,0.792,low
8365,2024-02-22,ID,referral,ios,4379692,0.982,low
8366,2024-02-11,SG,referral,android,9067708,0.792,low
8367,2024-01-21,ID,social,android,1687343,0.812,low
8368,2024-01-30,SG,organic,web,3534962,0.878,low
8369,2024-01-30,MY,social,android,7255520,0.902,low
8370,2024-02-25,MY,ads,ios,2982347,0.827,low
8371,2024-02-28,SG,ads,android,3618130,0.903,medium
8372,2024-02-18,ID,organic,android,2463496,0.66,low
8373,2024-02-09,SG,organic,web,3700274,0.49,medium
8374,2024-01-07,MY,organic,android,5097637,1.0,low
8375,2024-02-24,VN,organic,ios,1738926,0.594,medium
8376,2024-01-09,VN,organic,android,6401929,0.67,medium
8377,2024-01-11,SG,social,android,4803308,0.7,medium
8378,2024-01-05,MY,organic,android,3182668,0.674,low
8379,2024-02-26,PH,organic,ios,9218227,0.641,medium
8380,2024-01-30,PH,referral,android,8639973,0.82,low
8381,2024-01-15,SG,organic,ios,8741977,0.821,low
8382,2024-01-05,ID,referral,android,9458976,0.843,low
8383,2024-01-25,SG,organic,ios,3979452,0.834,low
8384,2024-02-13,SG,ads,ios,4152084,0.687,low
8385,2024-02-29,MY,social,android,3761224,0.687,low
8386,2024-02-03,ID,ads,android,3141367,0.918,low
8387,2024-02-06,SG,organic,ios,8796929,0.672,low
8388,2024-02-20,PH,organic,web,4016816,0.669,medium
8389,2024-02-24,ID,organic,android,7656338,0.889,low
8390,2024-01-17,VN,referral,web,1588387,0.747,low
8391,2024-02-29,PH,organic,ios,2833980,0.674,low
8392,2024-02-01,PH,ads,android,3792142,0.676,low
8393,2024-02-25,PH,referral,android,9084527,0.919,low
8394,2024-01-08,SG,ads,android,4617767,0.838,medium
8395,2024-01-06,SG,ads,ios,9207850,0.785,low
8396,2024-02-23,VN,organic,ios,6227388,0.575,medium
8397,2024-02-10,SG,organic,web,4063949,0.786,low
8398,2024-01-11,ID,organic,android,5074590,0.718,low
8399,2024-02-23,MY,organic,ios,4573079,0.613,medium
8400,2024-01-07,SG,organic,ios,1391265,0.66,low
8401,2024-02-10,SG,organic,ios,6972569,0.854,low
8402,2024-01-13,ID,social,android,8653056,0.936,low
8403,2024-01-05,ID,ads,ios,8880580,0.591,low
8404,2024-02-18,MY,social,android,5910651,0.61,low
8405,2024-02-20,SG,organic,ios,4468617,0.854,low
8406,2024-01-07,ID,organic,android,9849659,0.689,medium
8407,2024-01-06,SG,referral,web,4583301,0.833,high
8408,2024-02-06,MY,organic,ios,5708558,0.687,low
8409,2024-01-02,SG,organic,web,3272951,0.837,low
8410,2024-02-14,SG,social,web,5366721,0.544,medium
8411,2024-02-24,PH,referral,android,3372120,0.832,low
8412,2024-02-15,SG,organic,ios,4578441,0.435,high
8413,2024-01-14,MY,referral,android,5836046,0.889,low
8414,2024-01-12,SG,organic,ios,2111952,0.745,low
8415,2024-02-10,SG,referral,web,5582170,0.816,low
8416,2024-01-04,SG,ads,android,7556302,0.786,medium
8417,2024-02-02,PH,ads,android,2692864,0.494,low
8418,2024-01-27,ID,organic,android,3124934,0.955,low
8419,2024-02-14,SG,ads,ios,9059896,0.8,medium
8420,2024-01-13,ID,referral,android,9106083,0.863,low
8421,2024-02-15,ID,ads,web,1941420,0.63,low
8422,2024-02-11,PH,ads,android,1444606,0.786,medium
8423,2024-01-15,VN,organic,ios,8940630,0.554,high
8424,2024-01-22,ID,organic,web,9807968,0.772,medium
8425,2024-01-04,ID,social,ios,5841031,0.609,medium
8426,2024-01-27,SG,ads,web,8660778,1.0,low
8427,2024-01-16,VN,ads,ios,5338486,0.841,low
8428,2024-01-07,ID,ads,android,3724138,0.95,low
8429,2024-02-03,SG,organic,android,8726323,0.713,low
8430,2024-02-04,VN,ads,ios,5417684,0.81,medium
8431,2024-01-06,VN,referral,ios,5079127,0.886,low
8432,2024-01-12,ID,ads,ios,6260433,0.589,high
8433,2024-01-05,SG,social,android,6838072,0.649,medium
8434,2024-02-10,MY,organic,android,3510183,0.896,medium
8435,2024-01-21,PH,organic,ios,2421528,0.717,medium
8436,2024-01-05,ID,ads,android,1843218,0.638,medium
8437,2024-01-12,SG,ads,web,2410437,0.655,low
8438,2024-02-28,SG,organic,ios,5076123,0.567,low
8439,2024-01-16,SG,organic,android,8497568,0.456,low
8440,2024-02-11,SG,organic,web,6226558,0.496,medium
8441,2024-01-29,PH,organic,android,5591973,0.757,medium
8442,2024-01-11,SG,ads,web,9758859,0.851,medium
8443,2024-01-19,ID,social,android,3542499,1.0,low
8444,2024-01-01,PH,ads,android,8646420,0.744,medium
8445,2024-02-14,ID,ads,android,9467447,0.558,medium
8446,2024-01-21,SG,organic,ios,6211407,0.746,low
8447,2024-01-30,VN,organic,android,6819049,0.855,medium
8448,2024-01-10,SG,organic,android,8702774,0.905,high
8449,2024-02-19,PH,organic,ios,2952271,0.89,medium
8450,2024-01-14,SG,organic,android,5009958,0.836,low
8451,2024-02-03,ID,organic,android,8129108,0.764,low
8452,2024-02-22,MY,ads,ios,8975532,0.861,low
8453,2024-02-12,ID,ads,android,4006853,0.572,medium
8454,2024-02-06,ID,referral,ios,5162990,0.449,medium
8455,2024-02-23,SG,ads,ios,7626811,1.0,low
8456,2024-01-11,ID,organic,android,7101146,0.743,high
8457,2024-02-27,SG,organic,ios,4156165,0.83,medium
8458,2024-02-03,PH,referral,android,7495630,0.33,medium
8459,2024-01-25,ID,ads,ios,6767215,0.982,low
8460,2024-01-16,ID,social,web,2215301,0.923,low
8461,2024-02-14,SG,organic,web,3094281,0.515,high
8462,2024-02-28,ID,social,ios,9775733,0.702,medium
8463,2024-02-11,ID,ads,ios,8952177,0.79,medium
8464,2024-01-02,SG,referral,ios,2180909,0.56,high
8465,2024-01-29,MY,organic,ios,8249271,0.823,medium
8466,2024-02-13,SG,referral,android,4313967,0.907,medium
8467,2024-01-24,SG,organic,android,2874178,0.799,medium
8468,2024-02-16,MY,social,android,3476470,0.515,medium
8469,2024-02-12,SG,referral,web,1631753,0.594,low
8470,2024-01-05,SG,organic,android,2849642,0.731,low
8471,2024-02-03,MY,ads,android,2391397,0.713,low
8472,2024-01-11,MY,ads,android,2446742,0.716,medium
8473,2024-01-30,SG,social,android,3768025,0.71,medium
8474,2024-01-24,SG,social,android,9157216,0.479,low
8475,2024-02-18,ID,ads,ios,6488423,0.871,medium
8476,2024-02-22,ID,ads,ios,2665095,0.844,medium
8477,2024-01-28,ID,ads,ios,8128036,0.828,low
8478,2024-02-02,MY,ads,ios,9396356,0.814,low
8479,2024-02-07,PH,ads,android,2025396,0.707,medium
8480,2024-02-09,VN,referral,android,3230068,0.659,low
8481,2024-02-08,SG,ads,android,5091834,0.597,medium
8482,2024-02-16,SG,social,web,2300235,0.981,low
8483,2024-02-28,SG,social,ios,5688734,0.747,medium
8484,2024-02-19,SG,ads,web,6576480,0.501,high
8485,2024-01-09,ID,organic,ios,3332807,0.746,medium
8486,2024-01-29,PH,organic,ios,3285718,0.437,high
8487,2024-01-28,SG,ads,ios,7568353,0.787,low
8488,2024-01-31,SG,referral,ios,5978566,0.771,medium
8489,2024-02-01,ID,organic,ios,3583965,0.669,low
8490,2024-02-13,VN,ads,android,1570520,0.609,low
8491,2024-01-26,SG,social,ios,7577451,0.834,medium
8492,2024-01-16,PH,organic,ios,6071854,0.738,medium
8493,2024-01-28,PH,ads,ios,9530829,0.459,medium
8494,2024-02-21,ID,social,android,3965780,0.931,low
8495,2024-01-19,MY,ads,android,9072077,0.609,low
8496,2024-01-02,ID,ads,ios,1105842,0.552,medium
8497,2024-02-28,SG,ads,ios,7057438,0.954,low
8498,2024-01-12,ID,organic,android,1536090,0.909,low
8499,2024-02-06,SG,organic,android,8201073,0.687,medium
8500,2024-02-18,MY,organic,android,8455603,0.562,high
8501,2024-01-17,PH,organic,android,5584927,0.614,medium
8502,2024-01-21,SG,organic,ios,5983899,0.684,low
8503,2024-01-17,ID,ads,android,3135012,0.932,low
8504,2024-01-09,SG,organic,android,1097996,0.944,low
8505,2024-01-10,SG,social,android,1817867,0.775,medium
8506,2024-01-12,MY,referral,ios,3092056,0.848,high
8507,2024-01-28,SG,referral,android,5405079,0.719,low
8508,2024-02-01,PH,organic,android,2704299,0.619,low
8509,2024-01-01,SG,organic,android,8185031,0.525,medium
8510,2024-02-20,PH,referral,android,7356426,0.798,low
8511,2024-02-10,ID,social,android,6250021,0.885,low
8512,2024-01-05,ID,referral,ios,6956648,0.673,medium
8513,2024-02-20,PH,organic,ios,1232387,0.928,low
8514,2024-01-02,ID,ads,ios,3326497,0.692,low
8515,2024-02-03,SG,ads,android,3152868,0.763,low
8516,2024-01-28,PH,ads,android,1198396,0.717,medium
8517,2024-01-31,SG,organic,android,4969639,0.935,low
8518,2024-02-27,SG,ads,android,4494535,0.824,low
8519,2024-02-25,ID,organic,android,4619864,0.741,medium
8520,2024-01-17,ID,organic,android,7048298,0.761,high
8521,2024-02-04,MY,organic,ios,7275789,0.572,medium
8522,2024-02-27,PH,organic,ios,3952107,0.415,high
8523,2024-02-13,ID,ads,ios,2581639,0.67,low
8524,2024-02-23,SG,organic,android,4379802,0.721,medium
8525,2024-01-27,SG,social,ios,4328316,0.83,low
8526,2024-01-17,SG,organic,ios,1750567,0.726,medium
8527,2024-01-31,MY,social,ios,5823970,0.68,low
8528,2024-02-19,SG,organic,android,4442732,0.308,high
8529,2024-02-25,MY,organic,web,9853547,0.829,low
8530,2024-02-11,ID,organic,web,2216472,0.782,low
8531,2024-02-12,PH,organic,ios,3317359,0.872,low
8532,2024-01-31,SG,social,android,4084845,0.754,low
8533,2024-01-20,SG,organic,ios,4435333,0.922,medium
8534,2024-01-26,VN,referral,android,3320722,0.667,medium
8535,2024-01-30,ID,social,android,4006461,0.744,medium
8536,2024-02-18,ID,referral,ios,1424924,0.786,low
8537,2024-02-03,MY,ads,android,9547242,0.849,medium
8538,2024-02-17,VN,ads,android,4014820,0.812,low
8539,2024-01-02,SG,social,web,8754267,0.822,low
8540,2024-02-15,VN,referral,ios,7915122,0.79,low
8541,2024-01-31,SG,social,web,7391752,0.721,medium
8542,2024-02-29,VN,ads,ios,4459171,0.885,low
8543,2024-01-29,SG,referral,ios,6594612,0.499,low
8544,2024-01-29,SG,referral,android,4189632,0.656,medium
8545,2024-01-08,SG,social,android,7559834,0.989,low
8546,2024-02-18,PH,organic,web,8434036,0.649,medium
8547,2024-02-12,VN,ads,android,7387520,0.738,low
8548,2024-02-21,SG,organic,android,4650480,0.958,low
8549,2024-01-06,SG,organic,ios,8530621,0.731,high
8550,2024-01-13,SG,organic,web,1075733,0.625,low
8551,2024-02-22,SG,ads,android,7511847,0.93,low
8552,2024-01-03,PH,social,android,8535947,0.707,low
8553,2024-01-31,SG,ads,android,6851884,0.717,high
8554,2024-01-25,VN,organic,ios,5304345,0.453,medium
8555,2024-02-26,VN,organic,web,9431302,0.731,low
8556,2024-02-21,SG,social,android,1336696,0.852,low
8557,2024-02-23,ID,organic,android,9466134,0.685,medium
8558,2024-01-18,VN,organic,android,3431539,0.558,high
8559,2024-02-05,PH,ads,android,8760317,0.678,low
8560,2024-02-12,MY,organic,android,3441578,0.658,medium
8561,2024-02-28,SG,ads,android,9986783,0.712,low
8562,2024-01-01,SG,referral,ios,4439463,0.672,low
8563,2024-02-28,PH,organic,android,4538134,1.0,low
8564,2024-01-22,ID,ads,android,6478988,0.795,low
8565,2024-01-08,MY,social,android,3240961,0.489,low
8566,2024-02-06,MY,ads,android,4037516,0.761,high
8567,2024-02-16,ID,ads,ios,2866411,0.744,high
8568,2024-01-08,SG,organic,ios,7491301,0.929,medium
8569,2024-01-03,ID,ads,ios,2070245,0.727,medium
8570,2024-02-23,PH,ads,android,6957265,0.722,medium
8571,2024-02-26,SG,social,web,4284345,1.0,low
8572,2024-01-10,SG,referral,android,1964211,0.59,low
8573,2024-02-24,VN,referral,android,9712834,0.87,low
8574,2024-02-24,MY,organic,android,4078504,0.76,medium
8575,2024-02-29,ID,ads,android,3920539,0.675,low
8576,2024-01-13,PH,referral,web,1723788,0.653,low
8577,2024-02-04,ID,organic,ios,9275984,0.954,medium
8578,2024-02-29,VN,ads,android,9171197,0.82,low
8579,2024-02-24,PH,organic,ios,1964693,0.84,low
8580,2024-02-06,SG,organic,ios,3570672,0.883,low
8581,2024-01-12,ID,ads,android,2317887,0.801,low
8582,2024-01-06,SG,ads,ios,7331936,0.591,low
