user_id,timestamp,ip,device_id,outcome
181,2024-01-27 18:36:50,192.168.241.115,device_7,success
73,2024-02-16 22:00:17,192.168.108.220,device_15,success
143,2024-02-05 13:52:19,192.168.135.40,device_7,success
49,2024-01-20 14:47:53,192.168.111.146,device_38,fail
121,2024-02-11 04:53:45,192.168.111.102,device_34,success
88,2024-01-05 02:50:08,192.168.45.155,device_41,success
196,2024-02-05 08:48:36,192.168.237.248,device_22,fail
140,2024-01-04 08:44:03,192.168.218.67,device_24,success
187,2024-01-18 15:37:02,192.168.121.14,device_49,success
37,2024-01-17 04:31:57,192.168.226.164,device_37,success
61,2024-02-10 13:37:55,192.168.128.194,device_44,success
171,2024-01-01 07:12:00,192.168.110.23,device_1,success
124,2024-01-14 22:16:51,192.168.26.39,device_10,success
198,2024-02-01 16:21:03,192.168.190.188,device_43,success
39,2024-01-08 17:11:00,192.168.163.225,device_16,success
184,2024-01-28 18:16:26,192.168.220.23,device_46,success
63,2024-02-05 21:38:30,192.168.23.233,device_8,success
46,2024-01-17 09:54:34,192.168.3.66,device_49,success
88,2024-02-05 13:23:24,192.168.33.184,device_25,success
11,2024-02-09 11:22:41,192.168.176.214,device_12,success
62,2024-02-28 05:29:52,192.168.180.247,device_25,success
77,2024-01-24 08:14:18,192.168.115.22,device_17,success
153,2024-01-24 19:45:18,192.168.108.68,device_26,success
199,2024-02-28 21:30:15,192.168.94.253,device_46,success
52,2024-01-14 23:28:31,192.168.180.61,device_48,success
4,2024-01-01 23:19:43,192.168.168.56,device_14,success
59,2024-02-25 13:27:08,192.168.252.248,device_41,success
72,2024-01-15 03:17:16,192.168.187.53,device_36,success
148,2024-02-29 19:26:34,192.168.69.100,device_23,fail
93,2024-01-06 19:05:01,192.168.56.137,device_43,success
63,2024-01-31 07:41:44,192.168.167.134,device_6,success
54,2024-01-01 09:31:25,192.168.102.165,device_47,success
117,2024-01-28 01:00:58,192.168.84.60,device_5,fail
110,2024-02-08 19:19:05,192.168.211.2,device_43,success
74,2024-01-15 05:04:00,192.168.127.178,device_25,success
107,2024-01-01 07:12:36,192.168.85.46,device_18,success
57,2024-01-08 18:11:27,192.168.195.219,device_13,success
169,2024-01-15 03:32:34,192.168.75.37,device_43,success
3,2024-01-28 16:59:53,192.168.242.254,device_14,success
120,2024-01-29 11:12:49,192.168.163.238,device_28,success
6,2024-01-13 03:05:29,192.168.168.196,device_18,success
5,2024-02-05 08:05:12,192.168.140.86,device_28,fail
5,2024-01-18 12:01:47,192.168.57.49,device_27,success
54,2024-02-08 23:15:11,192.168.29.189,device_32,success
47,2024-02-10 04:47:15,192.168.100.24,device_47,success
177,2024-01-02 06:07:38,192.168.111.154,device_9,success
9,2024-01-07 00:14:25,192.168.178.205,device_40,success
99,2024-01-20 22:04:45,192.168.184.125,device_32,success
20,2024-02-14 15:29:15,192.168.239.122,device_20,success
122,2024-01-25 16:44:54,192.168.46.117,device_28,success
61,2024-01-05 08:18:14,192.168.227.38,device_33,success
123,2024-01-07 17:58:49,192.168.15.247,device_4,success
163,2024-01-15 17:12:00,192.168.21.212,device_46,success
178,2024-02-18 18:20:38,192.168.53.148,device_34,success
82,2024-01-29 13:29:46,192.168.199.240,device_48,success
62,2024-02-06 00:09:48,192.168.15.58,device_3,success
145,2024-02-24 02:56:07,192.168.246.30,device_26,success
3,2024-01-26 02:38:09,192.168.169.201,device_8,success
160,2024-01-29 17:03:24,192.168.31.186,device_6,success
13,2024-01-10 01:42:17,192.168.161.254,device_16,success
120,2024-02-13 12:38:23,192.168.253.8,device_24,success
125,2024-01-02 14:12:45,192.168.208.138,device_48,success
89,2024-02-10 17:25:08,192.168.223.9,device_39,success
73,2024-01-26 01:59:48,192.168.213.248,device_30,success
68,2024-01-02 14:15:54,192.168.16.67,device_45,fail
142,2024-02-01 03:16:12,192.168.47.179,device_13,success
101,2024-01-15 11:28:43,192.168.110.152,device_5,success
98,2024-02-28 16:07:38,192.168.122.148,device_25,fail
11,2024-02-12 09:36:12,192.168.100.101,device_20,success
105,2024-01-02 23:09:20,192.168.240.64,device_18,success
184,2024-01-30 11:37:27,192.168.190.216,device_47,success
67,2024-02-13 10:57:58,192.168.50.35,device_18,success
123,2024-02-12 22:02:15,192.168.80.232,device_2,fail
29,2024-01-10 07:17:17,192.168.126.87,device_10,success
137,2024-01-29 18:04:03,192.168.193.103,device_45,success
195,2024-02-28 09:18:36,192.168.14.95,device_47,success
153,2024-01-09 01:10:47,192.168.166.122,device_12,success
76,2024-01-11 21:03:17,192.168.197.0,device_47,success
170,2024-01-26 12:24:26,192.168.238.150,device_13,success
9,2024-01-09 12:34:47,192.168.121.166,device_47,success
40,2024-01-13 04:29:19,192.168.252.125,device_11,success
25,2024-01-22 13:29:54,192.168.56.80,device_19,success
5,2024-02-07 12:04:30,192.168.161.250,device_35,success
139,2024-01-05 13:03:53,192.168.168.220,device_39,success
187,2024-02-24 21:51:55,192.168.72.140,device_26,success
124,2024-02-23 06:17:41,192.168.69.5,device_46,success
38,2024-01-09 10:51:33,192.168.83.51,device_14,success
72,2024-02-24 09:45:10,192.168.244.2,device_45,success
133,2024-01-21 05:52:34,192.168.80.62,device_44,success
176,2024-01-10 06:39:04,192.168.48.75,device_24,fail
90,2024-01-25 19:27:00,192.168.111.174,device_41,success
146,2024-01-12 09:03:48,192.168.108.182,device_1,success
198,2024-02-11 22:46:36,192.168.191.64,device_43,success
37,2024-01-15 08:41:44,192.168.80.194,device_22,fail
60,2024-01-05 03:14:29,192.168.217.14,device_23,success
176,2024-01-31 23:18:21,192.168.99.31,device_19,success
28,2024-01-31 16:19:51,192.168.95.127,device_18,success
197,2024-01-19 09:15:44,192.168.195.145,device_12,success
81,2024-02-13 19:44:23,192.168.112.82,device_28,success
114,2024-01-17 11:49:43,192.168.42.115,device_28,success
40,2024-02-06 14:23:26,192.168.162.231,device_33,success
45,2024-02-12 21:03:38,192.168.77.57,device_19,success
62,2024-02-17 23:35:51,192.168.32.13,device_28,success
93,2024-01-22 09:56:57,192.168.161.188,device_49,success
115,2024-02-29 04:48:09,192.168.246.131,device_37,success
186,2024-02-07 10:15:08,192.168.215.58,device_26,success
67,2024-02-09 18:23:39,188.34.56.7,device_35,success
56,2024-01-05 01:59:22,192.168.133.120,device_34,success
40,2024-02-04 07:21:24,192.168.224.176,device_35,success
98,2024-01-10 16:51:21,192.168.167.82,device_40,success
40,2024-02-29 22:04:33,192.168.244.192,device_16,success
91,2024-01-10 16:56:23,192.168.196.26,device_38,success
33,2024-02-21 07:38:06,192.168.79.133,device_13,success
6,2024-02-25 17:36:37,192.168.231.12,device_23,success
147,2024-01-19 13:04:22,192.168.239.63,device_22,success
80,2024-02-12 05:52:27,192.168.189.226,device_16,success
168,2024-01-10 14:45:31,192.168.146.203,device_28,fail
92,2024-01-10 15:26:41,192.168.79.122,device_48,success
97,2024-01-07 10:35:50,192.168.42.201,device_35,success
59,2024-01-19 17:44:50,192.168.88.147,device_45,success
59,2024-01-04 20:25:47,192.168.94.195,device_46,success
48,2024-01-16 06:11:15,192.168.171.150,device_8,success
169,2024-02-28 18:51:57,192.168.1.119,device_44,success
13,2024-01-04 07:42:02,192.168.21.114,device_22,success
107,2024-01-05 00:40:48,192.168.56.228,device_21,success
45,2024-02-21 18:00:33,192.168.71.6,device_26,success
89,2024-02-15 12:58:30,192.168.205.183,device_40,success
181,2024-01-23 19:37:43,192.168.118.194,device_21,fail
170,2024-01-24 08:07:08,192.168.113.15,device_25,success
100,2024-01-03 21:34:53,192.168.246.82,device_41,success
191,2024-02-07 22:25:08,192.168.178.209,device_1,success
155,2024-02-02 16:38:05,192.168.243.207,device_6,success
166,2024-01-19 20:25:49,192.168.71.123,device_23,success
188,2024-01-22 10:26:37,192.168.224.112,device_23,success
7,2024-01-22 17:58:43,192.168.11.125,device_43,success
133,2024-02-09 07:14:59,192.168.52.74,device_43,success
45,2024-02-23 21:31:57,192.168.132.26,device_23,success
58,2024-01-26 12:59:05,192.168.139.144,device_32,success
31,2024-02-05 21:55:11,192.168.133.96,device_30,success
23,2024-01-26 01:43:13,192.168.4.56,device_13,success
170,2024-02-16 00:19:41,192.168.155.77,device_43,success
138,2024-01-31 13:17:03,192.168.68.117,device_18,success
160,2024-01-29 18:40:43,192.168.119.58,device_23,success
107,2024-01-09 06:36:54,192.168.32.61,device_15,success
181,2024-02-25 14:51:58,192.168.49.111,device_33,success
158,2024-01-05 11:30:47,192.168.232.18,device_21,success
39,2024-02-09 20:58:09,192.168.213.196,device_39,success
159,2024-02-01 14:53:05,192.168.122.193,device_23,success
82,2024-02-14 03:02:04,192.168.221.46,device_27,fail
100,2024-01-06 09:17:45,192.168.166.195,device_45,success
2,2024-02-09 16:27:20,192.168.32.140,device_44,success
77,2024-01-24 03:39:48,192.168.83.181,device_18,success
12,2024-02-15 18:37:33,192.168.134.78,device_24,success
39,2024-02-10 18:31:22,192.168.214.13,device_47,success
194,2024-02-01 06:49:20,192.168.214.146,device_40,success
13,2024-01-21 18:23:08,192.168.127.53,device_42,fail
46,2024-01-28 08:29:30,192.168.220.247,device_7,fail
155,2024-01-06 07:34:23,192.168.147.28,device_48,success
113,2024-02-22 08:03:16,192.168.23.81,device_20,success
17,2024-02-15 17:33:05,192.168.62.201,device_27,fail
104,2024-01-14 20:02:43,192.168.104.56,device_6,success
98,2024-01-09 23:13:29,192.168.135.217,device_27,success
188,2024-02-20 10:33:06,192.168.61.156,device_9,success
192,2024-02-08 19:38:04,192.168.201.16,device_45,success
88,2024-02-07 05:25:14,192.168.65.5,device_31,success
109,2024-02-19 18:40:43,192.168.57.68,device_21,success
163,2024-01-24 15:49:44,192.168.155.61,device_26,success
70,2024-01-09 17:13:28,192.168.168.196,device_40,success
158,2024-02-04 07:37:26,192.168.81.217,device_48,success
199,2024-01-13 10:38:02,192.168.211.168,device_45,success
74,2024-01-28 12:18:06,192.168.176.218,device_13,success
63,2024-01-31 03:44:00,192.168.176.203,device_49,success
156,2024-02-03 05:29:30,192.168.70.250,device_23,success
60,2024-01-12 02:30:17,192.168.130.9,device_20,fail
79,2024-01-01 07:11:23,192.168.97.88,device_37,fail
37,2024-01-03 02:49:13,192.168.34.207,device_28,success
22,2024-02-01 08:14:39,192.168.1.123,device_17,success
196,2024-01-21 06:30:24,192.168.23.73,device_28,success
148,2024-02-06 02:29:02,192.168.165.21,device_41,success
96,2024-01-12 19:36:33,192.168.153.170,device_2,fail
68,2024-01-09 04:45:34,192.168.182.38,device_25,success
192,2024-02-08 04:03:29,192.168.218.156,device_41,success
17,2024-01-24 16:37:22,192.168.238.229,device_6,success
12,2024-02-02 14:55:49,192.168.19.218,device_11,success
150,2024-02-28 02:36:57,192.168.40.181,device_38,success
145,2024-02-14 19:31:44,192.168.147.107,device_6,success
138,2024-01-16 06:03:26,192.168.146.83,device_45,success
118,2024-01-08 18:31:29,192.168.226.110,device_11,success
193,2024-01-28 00:05:44,192.168.65.157,device_14,success
22,2024-01-09 08:06:16,192.168.52.33,device_2,success
120,2024-02-11 09:56:14,192.168.149.66,device_40,success
50,2024-02-16 02:08:27,192.168.133.206,device_3,success
14,2024-02-23 05:40:05,192.168.26.9,device_35,success
192,2024-02-24 10:43:42,192.168.72.224,device_33,success
175,2024-01-27 12:46:13,192.168.95.47,device_24,success
29,2024-02-01 08:24:12,192.168.69.232,device_19,fail
164,2024-02-18 16:18:48,192.168.186.99,device_18,success
180,2024-02-01 18:34:40,192.168.58.251,device_49,success
125,2024-01-22 11:40:14,192.168.1.156,device_24,success
7,2024-02-11 12:14:43,192.168.195.64,device_45,success
29,2024-01-22 01:47:37,192.168.82.153,device_35,success
139,2024-01-24 04:09:50,192.168.216.9,device_1,success
33,2024-01-21 01:37:06,192.168.52.78,device_36,success
134,2024-01-01 05:06:02,192.168.58.149,device_25,success
111,2024-01-17 07:43:52,192.168.178.47,device_45,success
79,2024-02-15 18:32:01,192.168.148.122,device_49,success
160,2024-02-17 21:00:33,192.168.247.21,device_43,success
179,2024-01-13 09:36:26,192.168.99.97,device_34,success
58,2024-01-11 11:49:46,192.168.157.24,device_25,success
26,2024-02-02 19:49:40,192.168.236.27,device_16,success
174,2024-02-20 18:17:26,192.168.192.112,device_34,fail
29,2024-01-11 08:40:16,192.168.44.67,device_29,success
4,2024-01-09 06:43:22,192.168.6.48,device_19,success
99,2024-01-29 16:07:34,192.168.136.163,device_23,success
141,2024-02-05 18:14:31,192.168.82.128,device_19,success
39,2024-02-29 13:40:05,192.168.137.163,device_25,success
15,2024-01-29 04:30:31,192.168.72.236,device_16,success
119,2024-01-24 07:25:00,192.168.45.105,device_9,success
29,2024-02-27 08:31:04,192.168.159.31,device_1,fail
157,2024-02-14 10:37:28,192.168.5.175,device_42,success
75,2024-01-05 23:41:21,192.168.165.144,device_19,success
116,2024-02-24 01:01:10,192.168.73.113,device_33,fail
32,2024-01-04 08:51:47,192.168.26.53,device_34,success
130,2024-02-10 13:40:56,192.168.177.162,device_16,success
175,2024-01-17 20:22:50,192.168.243.250,device_44,success
84,2024-01-19 15:21:47,192.168.84.126,device_40,success
22,2024-01-17 00:38:38,192.168.152.155,device_18,success
27,2024-01-10 21:41:27,192.168.110.14,device_34,fail
195,2024-01-04 03:42:17,192.168.131.92,device_25,success
81,2024-02-15 01:01:17,192.168.122.72,device_45,success
126,2024-01-18 10:51:46,192.168.154.153,device_6,success
184,2024-01-03 18:15:20,192.168.146.247,device_21,success
92,2024-01-06 04:40:52,192.168.91.16,device_6,fail
21,2024-01-25 21:45:52,192.168.42.120,device_32,success
47,2024-01-25 13:20:31,192.168.40.169,device_41,success
101,2024-02-12 19:03:46,192.168.177.211,device_48,success
187,2024-01-20 14:44:21,192.168.236.167,device_43,success
84,2024-02-22 05:53:05,192.168.38.112,device_39,success
6,2024-01-31 02:18:52,192.168.244.150,device_31,success
147,2024-01-10 16:46:17,192.168.110.223,device_42,success
185,2024-02-08 18:15:07,192.168.179.46,device_10,success
197,2024-01-24 22:53:12,192.168.62.224,device_30,success
131,2024-02-21 07:58:36,192.168.248.109,device_18,success
1,2024-01-30 14:28:59,192.168.68.42,device_24,success
58,2024-01-03 17:03:40,192.168.175.33,device_9,success
124,2024-01-29 04:31:33,192.168.39.202,device_31,success
166,2024-02-21 08:03:05,192.168.60.177,device_15,success
15,2024-01-25 13:10:46,192.168.194.61,device_4,fail
162,2024-01-23 14:26:59,192.168.57.160,device_40,success
189,2024-01-05 09:14:47,192.168.74.15,device_9,success
163,2024-01-31 06:17:34,192.168.81.93,device_45,success
64,2024-02-21 00:10:54,192.168.47.246,device_9,success
25,2024-02-08 07:44:58,192.168.137.81,device_26,fail
24,2024-02-08 06:31:48,192.168.37.126,device_4,success
12,2024-01-21 19:36:09,192.168.18.163,device_17,success
18,2024-02-28 01:59:34,192.168.186.62,device_16,fail
15,2024-01-29 08:58:28,192.168.76.247,device_15,success
27,2024-01-07 14:51:26,192.168.173.130,device_35,success
72,2024-01-11 11:04:45,192.168.201.101,device_5,success
60,2024-01-15 05:19:06,192.168.64.246,device_5,success
174,2024-01-25 10:25:33,192.168.119.90,device_20,success
145,2024-01-03 10:20:37,192.168.237.7,device_15,success
93,2024-02-15 22:52:37,192.168.178.237,device_18,success
53,2024-02-26 11:48:10,192.168.233.208,device_47,fail
8,2024-02-13 18:07:47,192.168.72.252,device_2,success
79,2024-01-17 05:27:59,192.168.133.106,device_29,success
27,2024-02-20 19:54:21,192.168.88.38,device_13,success
174,2024-01-02 08:14:05,192.168.112.187,device_4,success
50,2024-01-04 15:04:08,192.168.27.96,device_42,success
199,2024-02-27 13:12:53,192.168.181.36,device_45,fail
131,2024-02-25 10:31:02,192.168.136.81,device_10,success
93,2024-02-22 16:51:10,192.168.55.186,device_31,success
192,2024-01-12 09:00:27,192.168.84.1,device_41,success
172,2024-02-23 19:08:47,192.168.188.57,device_8,success
181,2024-02-09 10:12:35,192.168.106.122,device_3,fail
24,2024-02-21 03:21:58,192.168.187.229,device_48,success
60,2024-02-28 01:55:15,192.168.249.167,device_46,fail
122,2024-01-14 08:45:24,192.168.163.113,device_9,success
131,2024-02-17 17:17:28,192.168.251.106,device_30,success
148,2024-01-22 14:58:06,192.168.36.78,device_11,success
46,2024-01-13 07:01:27,192.168.91.17,device_35,success
15,2024-02-08 01:38:00,192.168.97.62,device_37,success
153,2024-01-31 07:18:08,192.168.149.138,device_42,success
199,2024-02-29 09:11:31,192.168.185.184,device_13,success
17,2024-01-10 17:13:27,192.168.204.3,device_36,success
126,2024-02-09 10:14:49,192.168.213.134,device_13,success
84,2024-01-21 01:38:23,192.168.60.106,device_12,success
9,2024-01-04 19:01:36,192.168.53.87,device_37,fail
166,2024-02-04 07:29:26,192.168.67.219,device_10,success
176,2024-02-12 05:57:11,192.168.206.128,device_9,success
188,2024-01-23 12:35:32,192.168.54.2,device_7,success
63,2024-02-21 11:32:44,192.168.205.165,device_2,success
117,2024-02-06 11:05:41,192.168.241.120,device_23,success
130,2024-02-12 14:12:13,192.168.128.101,device_39,success
88,2024-02-09 00:30:32,192.168.37.84,device_40,success
72,2024-01-15 00:42:10,192.168.239.156,device_39,fail
139,2024-02-13 08:06:39,192.168.132.240,device_21,success
64,2024-02-05 07:42:07,192.168.201.91,device_23,success
72,2024-02-21 11:13:56,192.168.20.241,device_29,success
21,2024-01-28 17:32:39,192.168.198.194,device_14,success
18,2024-01-24 20:27:32,192.168.108.46,device_26,success
64,2024-02-26 17:52:16,192.168.83.82,device_5,success
82,2024-02-27 07:27:00,192.168.34.195,device_31,success
110,2024-01-19 06:21:33,192.168.68.128,device_25,success
95,2024-02-28 09:19:03,192.168.195.139,device_31,success
166,2024-02-14 20:59:57,192.168.187.26,device_20,success
32,2024-01-29 09:29:07,192.168.55.233,device_44,success
11,2024-02-12 23:41:12,192.168.22.152,device_17,success
45,2024-01-25 16:46:30,192.168.20.60,device_45,fail
33,2024-01-27 21:37:31,192.168.62.121,device_2,success
102,2024-02-29 04:50:26,192.168.51.87,device_25,success
169,2024-02-29 22:06:11,192.168.152.236,device_13,success
136,2024-01-25 01:34:23,192.168.54.45,device_39,success
11,2024-01-22 19:30:44,192.168.31.54,device_28,success
179,2024-01-27 17:24:51,192.168.95.132,device_42,success
88,2024-01-28 03:53:49,192.168.35.109,device_6,success
41,2024-01-03 10:41:24,192.168.233.176,device_3,success
145,2024-02-08 05:32:54,192.168.105.57,device_35,success
76,2024-01-25 03:18:46,192.168.38.79,device_18,success
121,2024-01-17 06:47:56,192.168.96.112,device_11,fail
46,2024-01-09 15:32:08,101.22.11.9,device_20,success
160,2024-01-01 17:02:12,192.168.136.5,device_5,success
80,2024-01-23 07:07:42,192.168.242.108,device_19,success
54,2024-02-26 21:34:16,192.168.34.38,device_22,success
86,2024-02-29 13:27:30,192.168.149.168,device_19,success
92,2024-02-04 00:09:40,192.168.117.4,device_47,success
148,2024-02-09 08:16:23,192.168.169.86,device_16,fail
161,2024-02-13 21:06:27,192.168.208.75,device_24,success
168,2024-02-09 03:34:15,192.168.214.207,device_41,success
160,2024-02-19 20:07:48,192.168.194.157,device_4,success
97,2024-01-12 19:30:37,192.168.56.126,device_15,success
2,2024-01-06 09:52:09,192.168.213.200,device_25,success
33,2024-02-27 23:22:43,192.168.28.238,device_44,fail
158,2024-02-12 05:30:54,192.168.164.86,device_35,fail
161,2024-02-09 11:01:54,192.168.140.159,device_14,success
77,2024-02-29 18:50:08,192.168.45.115,device_49,success
116,2024-02-15 22:57:40,192.168.238.111,device_19,success
154,2024-01-28 02:32:29,192.168.150.44,device_38,success
150,2024-01-26 03:48:36,192.168.144.246,device_36,success
103,2024-01-16 04:46:49,192.168.103.84,device_7,success
194,2024-02-04 01:42:14,192.168.193.228,device_30,success
166,2024-02-20 05:39:18,192.168.133.107,device_19,success
103,2024-01-08 17:26:30,192.168.17.93,device_49,success
90,2024-01-26 22:23:29,192.168.149.245,device_25,fail
174,2024-01-25 02:27:23,192.168.32.157,device_16,success
122,2024-02-19 00:27:46,192.168.208.125,device_47,success
143,2024-02-10 21:44:00,192.168.234.159,device_40,success
106,2024-01-07 06:00:04,192.168.169.242,device_8,success
119,2024-01-26 11:11:43,192.168.205.121,device_18,success
172,2024-01-04 23:17:05,192.168.137.238,device_28,success
49,2024-02-25 07:40:42,192.168.251.114,device_16,success
104,2024-02-03 02:52:10,192.168.163.161,device_19,success
61,2024-02-11 19:12:13,192.168.200.233,device_42,success
195,2024-01-20 10:14:10,192.168.27.10,device_17,success
123,2024-02-23 02:24:45,192.168.205.166,device_45,success
134,2024-01-23 21:43:39,192.168.246.46,device_13,success
9,2024-01-06 13:49:38,192.168.245.126,device_7,success
6,2024-01-15 21:26:15,192.168.146.117,device_27,success
73,2024-01-27 12:55:07,192.168.142.125,device_10,success
103,2024-01-09 00:27:52,192.168.155.151,device_34,success
160,2024-02-10 18:15:19,192.168.71.106,device_36,fail
41,2024-02-13 13:19:19,192.168.252.136,device_25,success
114,2024-02-03 08:03:54,192.168.174.32,device_6,success
8,2024-02-27 04:30:36,192.168.189.224,device_24,success
72,2024-01-20 03:50:24,192.168.18.194,device_18,success
178,2024-02-21 04:42:32,192.168.73.167,device_23,success
92,2024-02-18 13:38:52,192.168.174.233,device_6,success
62,2024-02-17 10:18:21,192.168.192.156,device_29,success
84,2024-01-10 04:44:20,192.168.177.97,device_25,success
62,2024-01-18 18:39:55,192.168.242.140,device_17,success
111,2024-02-09 00:47:24,192.168.245.128,device_46,success
127,2024-02-05 09:48:47,192.168.161.92,device_24,success
7,2024-02-03 08:43:29,192.168.175.238,device_11,success
84,2024-01-11 18:04:41,192.168.204.47,device_26,success
132,2024-02-19 17:25:33,192.168.176.244,device_34,success
134,2024-02-12 20:41:40,192.168.63.60,device_28,success
58,2024-02-15 23:22:35,192.168.156.38,device_3,success
22,2024-01-29 01:55:31,192.168.127.87,device_11,fail
154,2024-02-07 08:46:49,192.168.25.16,device_38,success
127,2024-02-14 09:54:32,192.168.70.12,device_14,success
3,2024-02-07 02:19:51,192.168.68.25,device_26,success
127,2024-01-10 06:04:17,192.168.48.194,device_48,success
41,2024-02-20 01:13:09,192.168.6.57,device_21,fail
188,2024-01-18 21:37:33,192.168.48.102,device_39,success
106,2024-01-04 16:55:45,192.168.52.192,device_30,success
14,2024-02-02 16:38:24,192.168.240.61,device_8,success
12,2024-02-01 05:33:03,192.168.16.170,device_20,success
87,2024-02-20 18:35:21,192.168.24.250,device_48,success
12,2024-01-24 07:40:34,192.168.252.130,device_32,success
141,2024-01-15 21:47:22,192.168.206.28,device_22,success
25,2024-01-18 06:24:11,192.168.116.234,device_7,success
45,2024-01-12 17:46:33,192.168.159.25,device_9,success
122,2024-01-10 12:36:07,192.168.123.143,device_45,success
147,2024-02-26 21:17:23,192.168.24.53,device_1,success
55,2024-01-06 01:51:29,192.168.155.72,device_29,success
100,2024-01-25 23:05:06,192.168.119.55,device_8,success
173,2024-01-23 21:00:33,192.168.64.92,device_4,success
136,2024-01-12 01:45:59,192.168.248.85,device_35,success
119,2024-02-17 09:43:55,192.168.79.168,device_3,success
53,2024-01-30 17:00:08,192.168.242.107,device_45,fail
183,2024-02-04 19:17:13,192.168.178.117,device_40,success
32,2024-02-07 04:12:54,192.168.232.198,device_7,success
51,2024-01-05 05:08:38,192.168.205.156,device_27,success
44,2024-02-05 13:36:31,192.168.82.146,device_1,success
82,2024-01-23 05:05:48,192.168.193.168,device_27,success
198,2024-01-27 21:39:17,192.168.172.14,device_16,success
146,2024-02-03 21:12:45,192.168.130.138,device_38,success
150,2024-01-09 14:57:35,192.168.180.173,device_7,success
37,2024-02-27 01:42:01,192.168.29.56,device_44,success
96,2024-02-28 19:53:27,192.168.231.145,device_23,fail
56,2024-02-10 13:29:00,192.168.178.127,device_41,success
105,2024-02-27 07:10:55,192.168.47.193,device_11,success
59,2024-02-18 01:04:47,192.168.223.135,device_42,success
131,2024-02-27 05:28:46,192.168.21.5,device_33,success
156,2024-02-23 03:23:24,192.168.203.238,device_36,success
35,2024-02-02 17:39:41,192.168.184.103,device_37,success
189,2024-01-04 04:34:00,192.168.35.78,device_41,success
93,2024-01-25 09:27:15,192.168.219.115,device_17,success
182,2024-01-03 07:43:40,192.168.56.48,device_35,success
191,2024-01-19 14:29:36,192.168.172.81,device_48,success
97,2024-02-20 18:21:57,192.168.65.76,device_5,success
135,2024-01-21 05:26:25,192.168.44.245,device_48,success
76,2024-01-14 09:26:56,192.168.78.19,device_32,success
49,2024-01-09 22:57:55,192.168.191.220,device_3,success
94,2024-02-13 05:44:18,101.22.11.9,device_47,success
159,2024-02-20 00:36:11,192.168.220.66,device_35,success
186,2024-02-12 22:15:53,192.168.82.2,device_14,success
189,2024-01-14 17:59:14,192.168.181.205,device_48,success
24,2024-01-04 09:08:22,192.168.63.39,device_31,success
148,2024-01-13 20:10:35,192.168.58.182,device_31,success
37,2024-02-25 01:39:44,192.168.61.131,device_17,success
4,2024-02-21 18:56:41,192.168.250.59,device_24,success
108,2024-02-14 10:25:06,192.168.115.74,device_23,success
126,2024-01-16 10:07:13,101.22.11.9,device_18,success
20,2024-01-25 16:11:43,192.168.106.95,device_14,success
188,2024-02-15 04:22:04,192.168.90.157,device_15,success
152,2024-02-07 18:51:31,192.168.234.129,device_15,success
50,2024-02-03 09:01:07,192.168.61.48,device_6,fail
177,2024-01-27 03:50:34,192.168.136.91,device_27,success
179,2024-02-22 14:42:44,192.168.158.123,device_15,success
96,2024-01-01 01:59:58,192.168.225.60,device_36,success
105,2024-02-27 06:07:33,192.168.247.206,device_8,success
164,2024-01-29 03:41:58,192.168.47.152,device_15,success
117,2024-02-17 09:09:41,192.168.163.135,device_3,success
98,2024-01-02 07:18:08,192.168.200.249,device_47,success
66,2024-01-25 23:01:14,192.168.57.100,device_13,success
79,2024-01-01 07:42:26,192.168.111.172,device_41,success
162,2024-02-15 11:55:23,192.168.61.38,device_34,success
164,2024-01-16 18:52:00,192.168.223.57,device_24,success
6,2024-01-08 03:18:42,192.168.243.208,device_40,success
39,2024-01-01 10:24:33,192.168.98.228,device_32,success
170,2024-01-16 13:44:29,192.168.210.191,device_32,success
115,2024-01-07 15:38:34,192.168.43.28,device_30,success
186,2024-01-31 22:52:15,192.168.58.70,device_49,success
125,2024-01-03 07:48:45,192.168.91.8,device_13,success
12,2024-01-13 19:36:18,192.168.126.219,device_1,success
131,2024-01-23 18:36:23,192.168.133.156,device_34,success
18,2024-01-21 19:28:16,192.168.185.144,device_15,success
40,2024-02-12 16:37:39,192.168.143.214,device_44,success
21,2024-01-04 22:34:41,192.168.222.130,device_14,success
143,2024-01-07 18:25:57,192.168.20.63,device_29,success
99,2024-01-02 01:36:04,192.168.89.35,device_34,success
26,2024-01-28 20:23:52,192.168.233.228,device_18,success
8,2024-02-20 05:13:33,192.168.244.213,device_7,success
100,2024-02-23 11:22:47,192.168.61.169,device_29,success
87,2024-01-20 17:14:13,192.168.75.169,device_31,success
42,2024-02-22 16:22:14,192.168.188.12,device_25,success
172,2024-02-23 20:01:38,192.168.10.53,device_38,success
14,2024-01-10 07:14:23,192.168.15.7,device_14,success
78,2024-02-02 18:23:46,192.168.103.58,device_8,success
2,2024-01-05 20:58:39,192.168.56.39,device_27,success
119,2024-02-22 02:08:52,192.168.236.186,device_2,success
37,2024-02-25 03:50:56,192.168.129.93,device_17,success
69,2024-01-03 19:59:56,192.168.221.203,device_37,success
166,2024-01-01 03:00:13,192.168.137.43,device_14,success
41,2024-02-13 08:20:24,192.168.138.206,device_25,success
62,2024-02-10 02:28:38,192.168.79.80,device_30,success
60,2024-01-27 09:06:31,192.168.217.1,device_29,success
125,2024-01-07 22:53:54,192.168.177.139,device_20,success
111,2024-01-06 12:11:30,192.168.114.89,device_21,success
